# Time	Cd	Cl	Cm
3450	0.009405	0.975853	0.154177
3451	0.00940176	0.975843	0.154171
3452	0.0093988	0.975834	0.154167
3453	0.00939606	0.975827	0.154162
3454	0.009393	0.975818	0.154157
3455	0.00938977	0.975809	0.154152
3456	0.00938704	0.975801	0.154147
3457	0.00938429	0.975793	0.154143
3458	0.00938113	0.975784	0.154138
3459	0.00937782	0.975774	0.154132
3460	0.00937481	0.975765	0.154127
3461	0.00937206	0.975756	0.154123
3462	0.00936935	0.975748	0.154118
3463	0.00936648	0.97574	0.154114
3464	0.00936357	0.975732	0.154109
3465	0.00936059	0.975723	0.154104
3466	0.00935763	0.975714	0.154099
3467	0.00935467	0.975705	0.154094
3468	0.0093518	0.975697	0.154089
3469	0.00934896	0.975688	0.154085
3470	0.00934615	0.97568	0.15408
3471	0.00934335	0.975671	0.154075
3472	0.00934055	0.975663	0.154071
3473	0.00933769	0.975654	0.154066
3474	0.00933488	0.975645	0.154061
3475	0.00933208	0.975637	0.154057
3476	0.00932929	0.975628	0.154052
3477	0.00932652	0.97562	0.154047
3478	0.00932375	0.975611	0.154043
3479	0.00932101	0.975603	0.154038
3480	0.00931825	0.975594	0.154033
3481	0.00931556	0.975586	0.154029
3482	0.00931286	0.975577	0.154024
3483	0.00931017	0.975569	0.154019
3484	0.00930781	0.975561	0.154015
3485	0.00930477	0.975552	0.15401
3486	0.00930208	0.975543	0.154006
3487	0.00929936	0.975534	0.154001
3488	0.00929692	0.975526	0.153996
3489	0.00929397	0.975516	0.153991
3490	0.00929179	0.975509	0.153987
3491	0.00928871	0.975499	0.153981
3492	0.00928606	0.97549	0.153977
3493	0.00928371	0.975482	0.153972
3494	0.00928099	0.975473	0.153967
3495	0.00927816	0.975463	0.153962
3496	0.00927583	0.975456	0.153958
3497	0.00927288	0.975445	0.153952
3498	0.00927034	0.975437	0.153948
3499	0.00926809	0.97543	0.153944
3500	0.0092651	0.97542	0.153938
3501	0.00926253	0.975411	0.153933
3502	0.00925992	0.975402	0.153928
3503	0.00925768	0.975395	0.153924
3504	0.00925488	0.975384	0.153918
3505	0.00925241	0.975376	0.153913
3506	0.00924985	0.975366	0.153908
3507	0.00924753	0.975357	0.153903
3508	0.00924515	0.975348	0.153898
3509	0.00924251	0.975337	0.153893
3510	0.00923986	0.975327	0.153887
3511	0.00923765	0.97532	0.153883
3512	0.00923503	0.97531	0.153878
3513	0.00923281	0.975303	0.153873
3514	0.00923033	0.975294	0.153868
3515	0.00922777	0.975285	0.153863
3516	0.0092254	0.975276	0.153858
3517	0.0092231	0.975268	0.153854
3518	0.0092208	0.97526	0.153849
3519	0.00921836	0.975251	0.153844
3520	0.00921614	0.975243	0.15384
3521	0.00921387	0.975235	0.153836
3522	0.00921156	0.975228	0.153831
3523	0.00920922	0.97522	0.153827
3524	0.00920689	0.975212	0.153822
3525	0.00920462	0.975204	0.153818
3526	0.0092024	0.975196	0.153814
3527	0.00920025	0.975188	0.153809
3528	0.00919811	0.97518	0.153805
3529	0.00919597	0.975172	0.153801
3530	0.00919383	0.975164	0.153796
3531	0.00919171	0.975156	0.153792
3532	0.00918963	0.975148	0.153788
3533	0.00918754	0.97514	0.153784
3534	0.00918547	0.975133	0.15378
3535	0.00918341	0.975125	0.153775
3536	0.00918138	0.975117	0.153771
3537	0.00917932	0.975109	0.153767
3538	0.00917727	0.975101	0.153763
3539	0.00917524	0.975093	0.153758
3540	0.00917324	0.975085	0.153754
3541	0.00917124	0.975077	0.15375
3542	0.00916935	0.97507	0.153746
3543	0.00916745	0.975062	0.153742
3544	0.00916516	0.975053	0.153737
3545	0.00916322	0.975045	0.153733
3546	0.00916143	0.975038	0.153729
3547	0.00915968	0.97503	0.153725
3548	0.00915738	0.975021	0.15372
3549	0.00915544	0.975013	0.153716
3550	0.00915371	0.975006	0.153712
3551	0.00915206	0.974999	0.153709
3552	0.00914979	0.974989	0.153704
3553	0.00914787	0.974981	0.153699
3554	0.00914606	0.974973	0.153695
3555	0.00914431	0.974965	0.153691
3556	0.00914265	0.974958	0.153688
3557	0.00914086	0.974951	0.153684
3558	0.00913893	0.974943	0.153679
3559	0.00913716	0.974935	0.153675
3560	0.00913497	0.974925	0.15367
3561	0.00913311	0.974917	0.153666
3562	0.00913138	0.974908	0.153662
3563	0.00912969	0.974901	0.153658
3564	0.00912802	0.974893	0.153654
3565	0.0091263	0.974886	0.15365
3566	0.00912451	0.974878	0.153646
3567	0.00912289	0.974871	0.153642
3568	0.00912086	0.974862	0.153638
3569	0.00911902	0.974853	0.153633
3570	0.00911729	0.974844	0.153629
3571	0.00911561	0.974836	0.153625
3572	0.00911385	0.974827	0.15362
3573	0.00911236	0.97482	0.153617
3574	0.00911069	0.974813	0.153613
3575	0.00910911	0.974805	0.153609
3576	0.00910742	0.974797	0.153605
3577	0.00910587	0.974789	0.153601
3578	0.00910431	0.974781	0.153597
3579	0.00910252	0.974772	0.153592
3580	0.009101	0.974764	0.153588
3581	0.00909941	0.974755	0.153584
3582	0.00909796	0.974747	0.15358
3583	0.00909653	0.97474	0.153577
3584	0.00909484	0.974731	0.153572
3585	0.0090934	0.974723	0.153568
3586	0.00909186	0.974714	0.153564
3587	0.00909043	0.974706	0.15356
3588	0.00908906	0.974699	0.153557
3589	0.00908757	0.974691	0.153553
3590	0.00908588	0.974681	0.153548
3591	0.00908449	0.974673	0.153544
3592	0.0090831	0.974665	0.15354
3593	0.00908152	0.974656	0.153536
3594	0.00908015	0.974648	0.153532
3595	0.00907866	0.974639	0.153528
3596	0.00907722	0.974631	0.153524
3597	0.00907583	0.974624	0.15352
3598	0.00907437	0.974616	0.153516
3599	0.00907287	0.974607	0.153512
3600	0.00907132	0.974599	0.153508
3601	0.00906976	0.97459	0.153504
3602	0.00906834	0.974582	0.1535
3603	0.00906665	0.974573	0.153495
3604	0.00906503	0.974563	0.153491
3605	0.00906346	0.974555	0.153486
3606	0.00906192	0.974546	0.153482
3607	0.00906025	0.974537	0.153478
3608	0.00905895	0.97453	0.153474
3609	0.0090576	0.974523	0.15347
3610	0.00905609	0.974515	0.153466
3611	0.00905448	0.974506	0.153462
3612	0.0090529	0.974497	0.153458
3613	0.00905134	0.974488	0.153453
3614	0.00904996	0.97448	0.153449
3615	0.00904841	0.97447	0.153445
3616	0.00904697	0.974461	0.15344
3617	0.0090456	0.974452	0.153436
3618	0.00904424	0.974443	0.153432
3619	0.00904295	0.974435	0.153428
3620	0.0090416	0.974425	0.153423
3621	0.00904052	0.974417	0.15342
3622	0.00903946	0.974409	0.153416
3623	0.0090384	0.974401	0.153412
3624	0.00903727	0.974391	0.153408
3625	0.00903617	0.974382	0.153404
3626	0.00903513	0.974372	0.1534
3627	0.00903416	0.974363	0.153396
3628	0.00903329	0.974354	0.153392
3629	0.00903236	0.974344	0.153388
3630	0.00903148	0.974335	0.153384
3631	0.00903065	0.974325	0.15338
3632	0.0090298	0.974316	0.153377
3633	0.00902895	0.974307	0.153373
3634	0.00902808	0.974297	0.153369
3635	0.00902722	0.974288	0.153365
3636	0.00902635	0.974279	0.153361
3637	0.00902546	0.97427	0.153357
3638	0.00902455	0.97426	0.153353
3639	0.0090235	0.97425	0.153349
3640	0.0090226	0.974241	0.153345
3641	0.00902167	0.974233	0.153342
3642	0.00902043	0.974223	0.153337
3643	0.00901938	0.974214	0.153333
3644	0.00901806	0.974203	0.153329
3645	0.00901713	0.974195	0.153325
3646	0.00901608	0.974187	0.153322
3647	0.0090146	0.974176	0.153317
3648	0.00901358	0.974168	0.153313
3649	0.00901243	0.97416	0.153309
3650	0.00901114	0.974151	0.153305
3651	0.00900979	0.974142	0.153301
3652	0.00900843	0.974133	0.153296
3653	0.00900708	0.974124	0.153292
3654	0.00900589	0.974115	0.153288
3655	0.00900443	0.974105	0.153284
3656	0.00900313	0.974096	0.153279
3657	0.00900183	0.974087	0.153275
3658	0.00900059	0.974078	0.153271
3659	0.00899921	0.974069	0.153267
3660	0.00899824	0.974061	0.153263
3661	0.00899712	0.974052	0.153259
3662	0.008996	0.974044	0.153255
3663	0.00899471	0.974034	0.153251
3664	0.00899392	0.974026	0.153247
3665	0.00899305	0.974018	0.153244
3666	0.00899209	0.974009	0.15324
3667	0.00899107	0.974	0.153236
3668	0.00899017	0.973991	0.153232
3669	0.00898907	0.97398	0.153228
3670	0.00898814	0.97397	0.153223
3671	0.0089874	0.973961	0.15322
3672	0.00898684	0.973953	0.153217
3673	0.00898626	0.973945	0.153213
3674	0.00898558	0.973937	0.15321
3675	0.00898489	0.973929	0.153206
3676	0.0089838	0.973917	0.153201
3677	0.00898303	0.973907	0.153198
3678	0.00898247	0.973899	0.153194
3679	0.00898188	0.973891	0.153191
3680	0.00898126	0.973883	0.153188
3681	0.0089801	0.973871	0.153183
3682	0.00897934	0.973863	0.153179
3683	0.00897867	0.973855	0.153176
3684	0.00897804	0.973847	0.153173
3685	0.00897694	0.973836	0.153168
3686	0.00897612	0.973828	0.153164
3687	0.00897546	0.97382	0.153161
3688	0.00897432	0.97381	0.153157
3689	0.00897348	0.973801	0.153153
3690	0.00897279	0.973794	0.15315
3691	0.00897169	0.973783	0.153145
3692	0.008971	0.973776	0.153142
3693	0.00896993	0.973766	0.153137
3694	0.0089693	0.973758	0.153134
3695	0.00896827	0.973748	0.15313
3696	0.00896766	0.973741	0.153127
3697	0.00896686	0.973733	0.153123
3698	0.00896632	0.973726	0.15312
3699	0.00896534	0.973717	0.153116
3700	0.00896425	0.973707	0.153112
3701	0.0089635	0.973699	0.153108
3702	0.00896259	0.97369	0.153104
3703	0.00896199	0.973681	0.153101
3704	0.0089612	0.973672	0.153097
3705	0.00896065	0.973663	0.153093
3706	0.00895993	0.973654	0.153089
3707	0.00895942	0.973646	0.153086
3708	0.00895868	0.973637	0.153082
3709	0.00895817	0.973629	0.153079
3710	0.00895744	0.97362	0.153075
3711	0.00895692	0.973612	0.153071
3712	0.00895623	0.973603	0.153068
3713	0.00895575	0.973594	0.153064
3714	0.00895514	0.973585	0.153061
3715	0.00895474	0.973577	0.153057
3716	0.00895421	0.973568	0.153054
3717	0.00895382	0.97356	0.15305
3718	0.00895354	0.973553	0.153047
3719	0.00895286	0.973543	0.153043
3720	0.00895238	0.973535	0.15304
3721	0.00895205	0.973527	0.153037
3722	0.00895173	0.973519	0.153034
3723	0.00895107	0.97351	0.15303
3724	0.00895064	0.9735	0.153026
3725	0.00895038	0.973492	0.153023
3726	0.00895018	0.973485	0.15302
3727	0.00894994	0.973477	0.153017
3728	0.00894963	0.973469	0.153014
3729	0.00894926	0.97346	0.15301
3730	0.00894885	0.973451	0.153007
3731	0.00894844	0.973442	0.153003
3732	0.00894809	0.973434	0.153
3733	0.00894786	0.973426	0.152997
3734	0.00894745	0.973417	0.152993
3735	0.00894695	0.973408	0.15299
3736	0.00894674	0.973401	0.152987
3737	0.00894635	0.973393	0.152984
3738	0.0089459	0.973385	0.15298
3739	0.00894563	0.973377	0.152977
3740	0.00894511	0.973368	0.152973
3741	0.00894461	0.97336	0.15297
3742	0.00894419	0.973352	0.152967
3743	0.00894384	0.973344	0.152964
3744	0.00894343	0.973336	0.15296
3745	0.0089431	0.973328	0.152957
3746	0.00894276	0.97332	0.152954
3747	0.00894245	0.973313	0.152951
3748	0.00894207	0.973304	0.152947
3749	0.00894184	0.973297	0.152944
3750	0.00894149	0.973289	0.152941
3751	0.0089413	0.973281	0.152938
3752	0.008941	0.973273	0.152935
3753	0.00894086	0.973266	0.152932
3754	0.0089406	0.973257	0.152929
3755	0.00894035	0.973249	0.152926
3756	0.0089403	0.973242	0.152923
3757	0.00894026	0.973234	0.15292
3758	0.00894009	0.973226	0.152917
3759	0.00894008	0.97322	0.152914
3760	0.00893998	0.973212	0.152911
3761	0.00893983	0.973204	0.152908
3762	0.00893984	0.973197	0.152906
3763	0.00893985	0.973189	0.152903
3764	0.00893975	0.973181	0.1529
3765	0.00893981	0.973174	0.152898
3766	0.00893978	0.973166	0.152895
3767	0.00893973	0.973158	0.152892
3768	0.00893989	0.973152	0.15289
3769	0.00893989	0.973144	0.152887
3770	0.00893985	0.973136	0.152884
3771	0.00893996	0.973129	0.152882
3772	0.00894001	0.973122	0.152879
3773	0.0089401	0.973115	0.152876
3774	0.00894015	0.973107	0.152874
3775	0.00894024	0.9731	0.152871
3776	0.00894023	0.973092	0.152868
3777	0.00894031	0.973085	0.152866
3778	0.00894038	0.973077	0.152863
3779	0.00894052	0.97307	0.152861
3780	0.00894054	0.973062	0.152858
3781	0.00894065	0.973056	0.152856
3782	0.00894064	0.973048	0.152853
3783	0.00894074	0.973041	0.15285
3784	0.00894079	0.973033	0.152848
3785	0.00894088	0.973027	0.152845
3786	0.00894086	0.973019	0.152843
3787	0.00894092	0.973012	0.15284
3788	0.00894092	0.973004	0.152837
3789	0.00894097	0.972997	0.152835
3790	0.00894103	0.97299	0.152833
3791	0.00894096	0.972982	0.15283
3792	0.00894093	0.972975	0.152827
3793	0.00894093	0.972968	0.152825
3794	0.0089409	0.972961	0.152822
3795	0.00894071	0.972952	0.152819
3796	0.00894062	0.972945	0.152816
3797	0.00894059	0.972938	0.152814
3798	0.00894056	0.972931	0.152811
3799	0.00894045	0.972923	0.152808
3800	0.00894016	0.972914	0.152805
3801	0.00893999	0.972907	0.152802
3802	0.0089399	0.972901	0.1528
3803	0.00893979	0.972894	0.152797
3804	0.00893951	0.972885	0.152794
3805	0.00893931	0.972878	0.152791
3806	0.00893908	0.972869	0.152788
3807	0.00893896	0.972863	0.152786
3808	0.00893875	0.972855	0.152783
3809	0.00893859	0.972848	0.15278
3810	0.00893837	0.97284	0.152777
3811	0.00893807	0.972831	0.152774
3812	0.00893787	0.972824	0.152771
3813	0.00893762	0.972816	0.152768
3814	0.00893735	0.972808	0.152765
3815	0.00893716	0.972801	0.152762
3816	0.00893687	0.972791	0.152759
3817	0.00893677	0.972785	0.152756
3818	0.00893654	0.972776	0.152753
3819	0.0089362	0.972767	0.15275
3820	0.00893594	0.97276	0.152747
3821	0.00893559	0.97275	0.152743
3822	0.00893545	0.972743	0.152741
3823	0.00893508	0.972733	0.152737
3824	0.00893482	0.972725	0.152734
3825	0.0089346	0.972718	0.152731
3826	0.00893425	0.972708	0.152728
3827	0.00893395	0.972699	0.152724
3828	0.00893369	0.972692	0.152722
3829	0.00893331	0.972683	0.152718
3830	0.00893282	0.972673	0.152714
3831	0.00893243	0.972665	0.152711
3832	0.00893188	0.972654	0.152707
3833	0.00893155	0.972647	0.152704
3834	0.00893106	0.972638	0.152701
3835	0.00893047	0.972628	0.152697
3836	0.00893	0.97262	0.152694
3837	0.00892941	0.97261	0.15269
3838	0.00892889	0.972601	0.152686
3839	0.00892818	0.972591	0.152682
3840	0.00892757	0.972582	0.152679
3841	0.00892692	0.972572	0.152675
3842	0.00892629	0.972563	0.152671
3843	0.00892549	0.972552	0.152667
3844	0.00892483	0.972543	0.152663
3845	0.00892384	0.972531	0.152659
3846	0.00892328	0.972524	0.152655
3847	0.00892237	0.972513	0.152651
3848	0.00892165	0.972504	0.152647
3849	0.00892102	0.972496	0.152644
3850	0.00892006	0.972484	0.152639
3851	0.00891929	0.972475	0.152635
3852	0.00891863	0.972466	0.152632
3853	0.00891765	0.972454	0.152627
3854	0.00891684	0.972444	0.152623
3855	0.00891612	0.972435	0.152619
3856	0.00891506	0.972423	0.152614
3857	0.00891422	0.972412	0.15261
3858	0.00891349	0.972404	0.152606
3859	0.00891245	0.972391	0.152601
3860	0.00891163	0.972381	0.152597
3861	0.00891074	0.97237	0.152593
3862	0.00890986	0.97236	0.152589
3863	0.008909	0.972349	0.152584
3864	0.00890815	0.972339	0.15258
3865	0.0089073	0.972328	0.152576
3866	0.00890643	0.972317	0.152572
3867	0.00890553	0.972306	0.152567
3868	0.00890463	0.972295	0.152563
3869	0.00890372	0.972284	0.152558
3870	0.00890283	0.972273	0.152554
3871	0.00890193	0.972262	0.152549
3872	0.00890103	0.97225	0.152545
3873	0.00890012	0.972239	0.15254
3874	0.00889932	0.972229	0.152537
3875	0.00889828	0.972216	0.152531
3876	0.00889739	0.972205	0.152527
3877	0.00889638	0.972193	0.152522
3878	0.00889542	0.972182	0.152518
3879	0.00889445	0.97217	0.152513
3880	0.00889344	0.972157	0.152508
3881	0.00889255	0.972147	0.152504
3882	0.00889156	0.972134	0.152499
3883	0.00889033	0.97212	0.152493
3884	0.00888889	0.972106	0.152487
3885	0.00888799	0.972096	0.152483
3886	0.0088872	0.972088	0.15248
3887	0.0088862	0.972077	0.152475
3888	0.0088847	0.972061	0.152469
3889	0.0088836	0.972051	0.152465
3890	0.00888262	0.972041	0.152461
3891	0.00888129	0.972028	0.152455
3892	0.00888006	0.972016	0.15245
3893	0.00887882	0.972005	0.152445
3894	0.00887725	0.97199	0.152439
3895	0.00887599	0.971979	0.152435
3896	0.00887483	0.971968	0.15243
3897	0.00887357	0.971956	0.152425
3898	0.0088722	0.971944	0.15242
3899	0.00887081	0.971931	0.152415
3900	0.00886962	0.971921	0.15241
3901	0.00886818	0.971908	0.152405
3902	0.00886686	0.971896	0.1524
3903	0.00886538	0.971883	0.152394
3904	0.00886414	0.971871	0.15239
3905	0.00886281	0.971859	0.152385
3906	0.00886138	0.971846	0.152379
3907	0.00886024	0.971835	0.152375
3908	0.00885898	0.971823	0.15237
3909	0.00885759	0.97181	0.152364
3910	0.00885625	0.971798	0.152359
3911	0.00885494	0.971785	0.152354
3912	0.00885376	0.971774	0.152349
3913	0.00885258	0.971762	0.152344
3914	0.00885131	0.971749	0.152339
3915	0.00885008	0.971737	0.152334
3916	0.00884877	0.971724	0.152329
3917	0.00884753	0.971712	0.152324
3918	0.00884625	0.971699	0.152319
3919	0.00884504	0.971687	0.152314
3920	0.00884378	0.971675	0.152309
3921	0.00884257	0.971662	0.152304
3922	0.00884131	0.97165	0.152299
3923	0.00884009	0.971638	0.152294
3924	0.00883881	0.971625	0.152289
3925	0.00883759	0.971613	0.152284
3926	0.0088363	0.9716	0.152279
3927	0.008835	0.971588	0.152274
3928	0.00883376	0.971575	0.152269
3929	0.00883251	0.971563	0.152264
3930	0.00883118	0.97155	0.152258
3931	0.00882985	0.971538	0.152253
3932	0.00882852	0.971525	0.152248
3933	0.00882726	0.971513	0.152243
3934	0.00882599	0.971501	0.152238
3935	0.00882465	0.971488	0.152233
3936	0.00882359	0.971477	0.152229
3937	0.00882219	0.971463	0.152223
3938	0.00882071	0.971449	0.152217
3939	0.00881928	0.971436	0.152212
3940	0.00881801	0.971423	0.152207
3941	0.00881676	0.971411	0.152202
3942	0.00881552	0.9714	0.152197
3943	0.0088145	0.971389	0.152193
3944	0.0088132	0.971377	0.152188
3945	0.00881171	0.971363	0.152182
3946	0.0088102	0.971349	0.152177
3947	0.00880895	0.971337	0.152172
3948	0.00880781	0.971325	0.152167
3949	0.00880673	0.971313	0.152163
3950	0.00880557	0.971301	0.152158
3951	0.00880438	0.971289	0.152153
3952	0.00880319	0.971277	0.152148
3953	0.00880202	0.971265	0.152143
3954	0.00880093	0.971253	0.152139
3955	0.00879981	0.971241	0.152134
3956	0.00879876	0.971228	0.15213
3957	0.00879766	0.971216	0.152125
3958	0.00879657	0.971203	0.15212
3959	0.0087955	0.971191	0.152115
3960	0.00879452	0.971179	0.152111
3961	0.00879349	0.971167	0.152107
3962	0.00879246	0.971155	0.152102
3963	0.00879146	0.971143	0.152097
3964	0.00879052	0.971131	0.152093
3965	0.00878953	0.971119	0.152089
3966	0.00878855	0.971106	0.152084
3967	0.00878758	0.971094	0.15208
3968	0.00878667	0.971082	0.152075
3969	0.00878572	0.97107	0.152071
3970	0.00878477	0.971058	0.152066
3971	0.00878382	0.971046	0.152062
3972	0.00878287	0.971034	0.152058
3973	0.00878196	0.971023	0.152054
3974	0.00878099	0.971011	0.152049
3975	0.00878	0.970999	0.152045
3976	0.00877901	0.970987	0.15204
3977	0.00877801	0.970975	0.152036
3978	0.00877702	0.970964	0.152032
3979	0.00877603	0.970952	0.152028
3980	0.00877507	0.970941	0.152024
3981	0.00877406	0.970929	0.152019
3982	0.00877298	0.970917	0.152015
3983	0.00877196	0.970906	0.152011
3984	0.00877098	0.970895	0.152007
3985	0.00876995	0.970883	0.152003
3986	0.00876892	0.970872	0.151998
3987	0.0087679	0.97086	0.151994
3988	0.00876689	0.970849	0.15199
3989	0.00876606	0.97084	0.151987
3990	0.00876494	0.970827	0.151982
3991	0.00876403	0.970817	0.151979
3992	0.00876294	0.970805	0.151974
3993	0.0087618	0.970792	0.151969
3994	0.00876104	0.970783	0.151966
3995	0.00876027	0.970773	0.151963
3996	0.00875936	0.970762	0.151959
3997	0.00875836	0.970749	0.151955
3998	0.00875763	0.97074	0.151951
3999	0.00875686	0.97073	0.151948
4000	0.00875591	0.970718	0.151944
4001	0.00875509	0.970708	0.15194
4002	0.00875431	0.970697	0.151937
4003	0.00875335	0.970685	0.151933
4004	0.00875259	0.970675	0.151929
4005	0.00875181	0.970665	0.151926
4006	0.00875105	0.970655	0.151922
4007	0.00875029	0.970645	0.151919
4008	0.00874947	0.970634	0.151915
4009	0.00874882	0.970625	0.151913
4010	0.00874784	0.970614	0.151909
4011	0.00874677	0.970602	0.151904
4012	0.0087461	0.970593	0.151902
4013	0.00874544	0.970585	0.151899
4014	0.00874453	0.970573	0.151895
4015	0.00874356	0.970562	0.151891
4016	0.00874291	0.970554	0.151888
4017	0.00874229	0.970546	0.151886
4018	0.00874126	0.970534	0.151882
4019	0.00874025	0.970523	0.151878
4020	0.00873962	0.970515	0.151876
4021	0.00873903	0.970507	0.151873
4022	0.00873823	0.970497	0.15187
4023	0.00873747	0.970486	0.151866
4024	0.00873693	0.970478	0.151864
4025	0.00873642	0.970471	0.151862
4026	0.00873552	0.970459	0.151858
4027	0.00873502	0.970451	0.151855
4028	0.00873451	0.970444	0.151853
4029	0.0087336	0.970432	0.151849
4030	0.00873313	0.970425	0.151847
4031	0.00873269	0.970417	0.151845
4032	0.00873215	0.970407	0.151842
4033	0.00873134	0.970395	0.151839
4034	0.0087309	0.970387	0.151836
4035	0.00873066	0.970382	0.151835
4036	0.00873037	0.970374	0.151833
4037	0.00873002	0.970364	0.15183
4038	0.00872975	0.970357	0.151828
4039	0.00872943	0.970349	0.151826
4040	0.00872907	0.970339	0.151824
4041	0.00872881	0.970332	0.151822
4042	0.00872837	0.970323	0.151819
4043	0.00872816	0.970317	0.151818
4044	0.00872782	0.970307	0.151815
4045	0.00872749	0.9703	0.151813
4046	0.00872721	0.970292	0.151811
4047	0.00872702	0.970285	0.15181
4048	0.00872689	0.970278	0.151808
4049	0.00872679	0.970271	0.151806
4050	0.00872646	0.970262	0.151804
4051	0.00872629	0.970256	0.151803
4052	0.00872598	0.970246	0.1518
4053	0.00872584	0.97024	0.151799
4054	0.00872566	0.970233	0.151797
4055	0.00872547	0.970225	0.151796
4056	0.0087253	0.970218	0.151794
4057	0.00872515	0.970212	0.151793
4058	0.00872509	0.970206	0.151792
4059	0.00872505	0.9702	0.15179
4060	0.00872502	0.970194	0.151789
4061	0.008725	0.970186	0.151788
4062	0.00872493	0.970179	0.151786
4063	0.00872481	0.970171	0.151784
4064	0.00872468	0.970164	0.151783
